date;kurs_close;value_import;value_export;volume_import;volume_export
2021-11-25;14265;196;232;178287;621668
2021-11-26;14300;196;232;178287;621668
2021-11-29;14320;196;232;178287;621668
2021-11-30;14320;196;232;178287;621668
2021-12-01;14340;196;232;178287;621668
2021-12-02;14375;196;232;178287;621668
2021-12-03;14395;196;232;178287;621668
2021-12-06;14435;196;232;178287;621668
2021-12-07;14375;196;232;178287;621668
2021-12-08;14355;196;232;178287;621668
2021-12-09;14350;196;232;178287;621668
2021-12-10;14370;196;232;178287;621668
2021-12-13;14340;196;232;178287;621668
2021-12-14;14330;196;232;178287;621668
2021-12-15;14330;196;232;178287;621668
2021-12-16;14340;196;232;178287;621668
2021-12-17;14365;196;232;178287;621668
2021-12-20;14375;196;232;178287;621668
2021-12-21;14313;196;232;178287;621668
2021-12-22;14285;196;232;178287;621668
2021-12-23;14247;196;232;178287;621668
2021-12-24;14220;196;232;178287;621668
2021-12-27;14225;196;232;178287;621668
2021-12-28;14225;196;232;178287;621668
2021-12-29;14250;196;232;178287;621668
2021-12-30;14265;196;232;178287;621668
2021-12-31;14250;196;232;178287;621668
2022-01-03;14264;237;292;183231;646674
2022-01-04;14300;237;292;183231;646674
2022-01-05;14355;237;292;183231;646674
2022-01-06;14390;237;292;183231;646674
2022-01-07;14355;237;292;183231;646674
2022-01-10;14305;237;292;183231;646674
2022-01-11;14300;237;292;183231;646674
2022-01-12;14315;237;292;183231;646674
2022-01-13;14290;237;292;183231;646674
2022-01-14;14295;237;292;183231;646674
2022-01-17;14315;237;292;183231;646674
2022-01-18;14335;237;292;183231;646674
2022-01-19;14360;237;292;183231;646674
2022-01-20;14335;237;292;183231;646674
2022-01-21;14335;237;292;183231;646674
2022-01-24;14340;237;292;183231;646674
2022-01-25;14350;237;292;183231;646674
2022-01-26;14350;237;292;183231;646674
2022-01-27;14385;237;292;183231;646674
2022-01-28;14385;237;292;183231;646674
2022-01-31;14380;237;292;183231;646674
2022-02-02;14355;237;292;183231;646674
2022-02-03;14375;237;292;183231;646674
2022-02-04;14378;237;292;183231;646674
2022-02-07;14395;237;292;183231;646674
2022-02-08;14390;237;292;183231;646674
2022-02-09;14355;237;292;183231;646674
2022-02-10;14340;237;292;183231;646674
2022-02-11;14350;237;292;183231;646674
2022-02-14;14325;237;292;183231;646674
2022-02-15;14300;237;292;183231;646674
2022-02-16;14255;237;292;183231;646674
2022-02-17;14315;237;292;183231;646674
2022-02-18;14325;237;292;183231;646674
2022-02-21;14325;237;292;183231;646674
2022-02-22;14361;237;292;183231;646674
2022-02-23;14335;237;292;183231;646674
2022-02-24;14380;237;292;183231;646674
2022-02-25;14365;237;292;183231;646674
2022-03-01;14335;237;292;183231;646674
2022-03-02;14385;237;292;183231;646674
2022-03-04;14385;237;292;183231;646674
2022-03-07;14405;237;292;183231;646674
2022-03-08;14395;237;292;183231;646674
2022-03-09;14345;237;292;183231;646674
2022-03-10;14275;237;292;183231;646674
2022-03-11;14300;237;292;183231;646674
2022-03-14;14330;237;292;183231;646674
2022-03-15;14325;237;292;183231;646674
2022-03-16;14310;237;292;183231;646674
2022-03-17;14300;237;292;183231;646674
2022-03-18;14340;237;292;183231;646674
2022-03-21;14338;237;292;183231;646674
2022-03-22;14356;237;292;183231;646674
2022-03-23;14345;237;292;183231;646674
2022-03-24;14344;237;292;183231;646674
2022-03-25;14340;237;292;183231;646674
2022-03-28;14362;237;292;183231;646674
2022-03-29;14363;237;292;183231;646674
2022-03-30;14340;237;292;183231;646674
2022-03-31;14368;237;292;183231;646674
2022-04-01;14365;237;292;183231;646674
2022-04-04;14353;237;292;183231;646674
2022-04-05;14345;237;292;183231;646674
2022-04-06;14355;237;292;183231;646674
2022-04-07;14358;237;292;183231;646674
2022-04-08;14360;237;292;183231;646674
2022-04-11;14365;237;292;183231;646674
2022-04-12;14360;237;292;183231;646674
2022-04-13;14362;237;292;183231;646674
2022-04-14;14343;237;292;183231;646674
2022-04-18;14353;237;292;183231;646674
2022-04-19;14335;237;292;183231;646674
2022-04-20;14355;237;292;183231;646674
2022-04-21;14343;237;292;183231;646674
2022-04-22;14356;237;292;183231;646674
2022-04-25;14455;237;292;183231;646674
2022-04-26;14410;237;292;183231;646674
2022-04-27;14420;237;292;183231;646674
2022-04-28;14495;237;292;183231;646674
2022-05-09;14555;237;292;183231;646674
2022-05-10;14555;237;292;183231;646674
2022-05-11;14555;237;292;183231;646674
2022-05-12;14595;237;292;183231;646674
2022-05-13;14610;237;292;183231;646674
2022-05-17;14645;237;292;183231;646674
2022-05-18;14685;237;292;183231;646674
2022-05-19;14730;237;292;183231;646674
2022-05-20;14650;237;292;183231;646674
2022-05-23;14670;237;292;183231;646674
2022-05-24;14655;237;292;183231;646674
2022-05-25;14630;237;292;183231;646674
2022-05-27;14575;237;292;183231;646674
2022-05-30;14557;237;292;183231;646674
2022-05-31;14580;237;292;183231;646674
2022-06-02;14480;237;292;183231;646674
2022-06-03;14435;237;292;183231;646674
2022-06-06;14450;237;292;183231;646674
2022-06-07;14454;237;292;183231;646674
2022-06-08;14490;237;292;183231;646674
2022-06-09;14560;237;292;183231;646674
2022-06-10;14550;237;292;183231;646674
2022-06-13;14678;237;292;183231;646674
2022-06-14;14695;237;292;183231;646674
2022-06-15;14740;237;292;183231;646674
2022-06-16;14765;237;292;183231;646674
2022-06-17;14821;237;292;183231;646674
2022-06-20;14830;237;292;183231;646674
2022-06-21;14810;237;292;183231;646674
2022-06-22;14865;237;292;183231;646674
2022-06-23;14835;237;292;183231;646674
2022-06-24;14845;237;292;183231;646674
2022-06-27;14800;237;292;183231;646674
2022-06-28;14835;237;292;183231;646674
2022-06-29;14849;237;292;183231;646674
2022-06-30;14895;237;292;183231;646674
2022-07-01;14935;237;292;183231;646674
2022-07-04;14965;237;292;183231;646674
2022-07-05;14985;237;292;183231;646674
2022-07-06;14995;237;292;183231;646674
2022-07-07;14995;237;292;183231;646674
2022-07-08;14975;237;292;183231;646674
2022-07-11;14970;237;292;183231;646674
2022-07-12;14985;237;292;183231;646674
2022-07-13;14985;237;292;183231;646674
2022-07-14;14990;237;292;183231;646674
2022-07-15;14990;237;292;183231;646674
2022-07-18;14982;237;292;183231;646674
2022-07-19;14975;237;292;183231;646674
2022-07-20;14985;237;292;183231;646674
2022-07-21;15030;237;292;183231;646674
2022-07-22;15015;237;292;183231;646674
2022-07-25;14995;237;292;183231;646674
2022-07-26;14995;237;292;183231;646674
2022-07-27;15010;237;292;183231;646674
2022-07-28;14930;237;292;183231;646674
2022-07-29;14830;237;292;183231;646674
2022-08-01;14870;237;292;183231;646674
2022-08-02;14890;237;292;183231;646674
2022-08-03;14910;237;292;183231;646674
2022-08-04;14930;237;292;183231;646674
2022-08-05;14890;237;292;183231;646674
2022-08-08;14875;237;292;183231;646674
2022-08-09;14850;237;292;183231;646674
2022-08-10;14870;237;292;183231;646674
2022-08-11;14765;237;292;183231;646674
2022-08-12;14665;237;292;183231;646674
2022-08-15;14740;237;292;183231;646674
2022-08-16;14765;237;292;183231;646674
2022-08-18;14830;237;292;183231;646674
2022-08-19;14835;237;292;183231;646674
2022-08-22;14885;237;292;183231;646674
2022-08-23;14835;237;292;183231;646674
2022-08-24;14845;237;292;183231;646674
2022-08-25;14820;237;292;183231;646674
2022-08-26;14815;237;292;183231;646674
2022-08-29;14895;237;292;183231;646674
2022-08-30;14840;237;292;183231;646674
2022-08-31;14840;237;292;183231;646674
2022-09-01;14880;237;292;183231;646674
2022-09-02;14895;237;292;183231;646674
2022-09-05;14900;237;292;183231;646674
2022-09-06;14885;237;292;183231;646674
2022-09-07;14915;237;292;183231;646674
2022-09-08;14895;237;292;183231;646674
2022-09-09;14828;237;292;183231;646674
2022-09-12;14840;237;292;183231;646674
2022-09-13;14850;237;292;183231;646674
2022-09-14;14905;237;292;183231;646674
2022-09-15;14895;237;292;183231;646674
2022-09-16;14950;237;292;183231;646674
2022-09-19;14975;237;292;183231;646674
2022-09-20;14980;237;292;183231;646674
2022-09-21;14995;237;292;183231;646674
2022-09-22;15015;237;292;183231;646674
2022-09-23;15035;237;292;183231;646674
2022-09-26;15125;237;292;183231;646674
2022-09-27;15120;237;292;183231;646674
2022-09-28;15260;237;292;183231;646674
2022-09-29;15260;237;292;183231;646674
2022-09-30;15225;237;292;183231;646674
2022-10-03;15300;237;292;183231;646674
2022-10-04;15245;237;292;183231;646674
2022-10-05;15190;237;292;183231;646674
2022-10-06;15185;237;292;183231;646674
2022-10-07;15250;237;292;183231;646674
2022-10-10;15310;237;292;183231;646674
2022-10-11;15355;237;292;183231;646674
2022-10-12;15355;237;292;183231;646674
2022-10-13;15360;237;292;183231;646674
2022-10-14;15425;237;292;183231;646674
2022-10-17;15485;237;292;183231;646674
2022-10-18;15465;237;292;183231;646674
2022-10-19;15495;237;292;183231;646674
2022-10-20;15570;237;292;183231;646674
2022-10-21;15630;237;292;183231;646674
2022-10-24;15585;237;292;183231;646674
2022-10-25;15620;237;292;183231;646674
2022-10-26;15569;237;292;183231;646674
2022-10-27;15565;237;292;183231;646674
2022-10-28;15548;237;292;183231;646674
2022-10-31;15595;237;292;183231;646674
2022-11-01;15625;237;292;183231;646674
2022-11-02;15645;237;292;183231;646674
2022-11-03;15695;237;292;183231;646674
2022-11-04;15735;237;292;183231;646674
2022-11-07;15705;237;292;183231;646674
2022-11-08;15695;237;292;183231;646674
2022-11-09;15658;237;292;183231;646674
2022-11-10;15690;237;292;183231;646674
2022-11-11;15490;237;292;183231;646674
2022-11-14;15515;237;292;183231;646674
2022-11-15;15535;237;292;183231;646674
2022-11-16;15600;237;292;183231;646674
2022-11-17;15660;237;292;183231;646674
2022-11-18;15685;237;292;183231;646674
2022-11-21;15710;237;292;183231;646674
2022-11-22;15695;237;292;183231;646674
2022-11-23;15685;237;292;183231;646674
2022-11-24;15663;237;292;183231;646674
2022-11-25;15670;237;292;183231;646674
2022-11-28;15720;237;292;183231;646674
2022-11-29;15740;237;292;183231;646674
2022-11-30;15730;237;292;183231;646674
2022-12-01;15560;237;292;183231;646674
2022-12-02;15425;237;292;183231;646674
2022-12-05;15465;237;292;183231;646674
2022-12-06;15615;237;292;183231;646674
2022-12-07;15635;237;292;183231;646674
2022-12-08;15620;237;292;183231;646674
2022-12-09;15582;237;292;183231;646674
2022-12-12;15625;237;292;183231;646674
2022-12-13;15655;237;292;183231;646674
2022-12-14;15590;237;292;183231;646674
2022-12-15;15615;237;292;183231;646674
2022-12-16;15595;237;292;183231;646674
2022-12-19;15595;237;292;183231;646674
2022-12-20;15600;237;292;183231;646674
2022-12-21;15585;237;292;183231;646674
2022-12-22;15580;237;292;183231;646674
2022-12-23;15590;237;292;183231;646674
2022-12-26;15630;237;292;183231;646674
2022-12-27;15660;237;292;183231;646674
2022-12-28;15700;237;292;183231;646674
2022-12-29;15655;237;292;183231;646674
2022-12-30;15565;237;292;183231;646674
2023-01-02;15570;222;259;197971;701798
2023-01-03;15595;222;259;197971;701798
2023-01-04;15585;222;259;197971;701798
2023-01-05;15605;222;259;197971;701798
2023-01-06;15630;222;259;197971;701798
2023-01-09;15565;222;259;197971;701798
2023-01-10;15570;222;259;197971;701798
2023-01-11;15480;222;259;197971;701798
2023-01-12;15336;222;259;197971;701798
2023-01-13;15140;222;259;197971;701798
2023-01-16;15040;222;259;197971;701798
2023-01-17;15160;222;259;197971;701798
2023-01-18;15085;222;259;197971;701798
2023-01-19;15100;222;259;197971;701798
2023-01-20;15070;222;259;197971;701798
2023-01-24;14885;222;259;197971;701798
2023-01-25;14960;222;259;197971;701798
2023-01-26;14945;222;259;197971;701798
2023-01-27;14980;222;259;197971;701798
2023-01-30;14965;222;259;197971;701798
2023-01-31;14985;222;259;197971;701798
2023-02-01;14970;222;259;197971;701798
2023-02-02;14875;222;259;197971;701798
2023-02-03;14890;222;259;197971;701798
2023-02-06;15050;222;259;197971;701798
2023-02-07;15140;222;259;197971;701798
2023-02-08;15095;222;259;197971;701798
2023-02-09;15090;222;259;197971;701798
2023-02-10;15130;222;259;197971;701798
2023-02-13;15190;222;259;197971;701798
2023-02-14;15155;222;259;197971;701798
2023-02-15;15200;222;259;197971;701798
2023-02-16;15153;222;259;197971;701798
2023-02-17;15200;222;259;197971;701798
2023-02-20;15155;222;259;197971;701798
2023-02-21;15185;222;259;197971;701798
2023-02-22;15200;222;259;197971;701798
2023-02-23;15185;222;259;197971;701798
2023-02-24;15220;222;259;197971;701798
2023-02-27;15265;222;259;197971;701798
2023-02-28;15245;222;259;197971;701798
2023-03-01;15230;222;259;197971;701798
2023-03-02;15275;222;259;197971;701798
2023-03-03;15295;222;259;197971;701798
2023-03-06;15290;222;259;197971;701798
2023-03-07;15345;222;259;197971;701798
2023-03-08;15430;222;259;197971;701798
2023-03-09;15420;222;259;197971;701798
2023-03-10;15445;222;259;197971;701798
2023-03-13;15360;222;259;197971;701798
2023-03-14;15380;222;259;197971;701798
2023-03-15;15360;222;259;197971;701798
2023-03-16;15375;222;259;197971;701798
2023-03-17;15340;222;259;197971;701798
2023-03-20;15355;222;259;197971;701798
2023-03-21;15340;222;259;197971;701798
2023-03-24;15150;222;259;197971;701798
2023-03-27;15155;222;259;197971;701798
2023-03-28;15085;222;259;197971;701798
2023-03-29;15060;222;259;197971;701798
2023-03-30;15045;222;259;197971;701798
2023-03-31;14990;222;259;197971;701798
2023-04-03;14965;222;259;197971;701798
2023-04-04;14895;222;259;197971;701798
2023-04-05;14920;222;259;197971;701798
2023-04-06;14910;222;259;197971;701798
2023-04-10;14899;222;259;197971;701798
2023-04-11;14881;222;259;197971;701798
2023-04-12;14875;222;259;197971;701798
2023-04-13;14750;222;259;197971;701798
2023-04-14;14695;222;259;197971;701798
2023-04-17;14785;222;259;197971;701798
2023-04-18;14840;222;259;197971;701798
2023-04-26;14830;222;259;197971;701798
2023-04-27;14700;222;259;197971;701798
2023-04-28;14665;222;259;197971;701798
2023-05-02;14700;222;259;197971;701798
2023-05-03;14680;222;259;197971;701798
2023-05-04;14675;222;259;197971;701798
2023-05-05;14670;222;259;197971;701798
2023-05-08;14695;222;259;197971;701798
2023-05-09;14725;222;259;197971;701798
2023-05-10;14720;222;259;197971;701798
2023-05-11;14720;222;259;197971;701798
2023-05-12;14745;222;259;197971;701798
2023-05-15;14795;222;259;197971;701798
2023-05-16;14815;222;259;197971;701798
2023-05-17;14860;222;259;197971;701798
2023-05-18;14923;222;259;197971;701798
2023-05-19;14920;222;259;197971;701798
2023-05-22;14885;222;259;197971;701798
2023-05-23;14875;222;259;197971;701798
2023-05-24;14895;222;259;197971;701798
2023-05-25;14945;222;259;197971;701798
2023-05-26;14950;222;259;197971;701798
2023-05-29;14965;222;259;197971;701798
2023-05-30;14980;222;259;197971;701798
2023-05-31;14985;222;259;197971;701798
2023-06-01;14914;222;259;197971;701798
2023-06-02;14902;222;259;197971;701798
2023-06-05;14885;222;259;197971;701798
2023-06-06;14855;222;259;197971;701798
2023-06-07;14875;222;259;197971;701798
2023-06-08;14890;222;259;197971;701798
2023-06-09;14835;222;259;197971;701798
2023-06-12;14860;222;259;197971;701798
2023-06-13;14855;222;259;197971;701798
2023-06-14;14895;222;259;197971;701798
2023-06-15;14940;222;259;197971;701798
2023-06-16;14930;222;259;197971;701798
2023-06-19;14990;222;259;197971;701798
2023-06-20;14995;222;259;197971;701798
2023-06-21;14940;222;259;197971;701798
2023-06-22;14935;222;259;197971;701798
2023-06-23;14990;222;259;197971;701798
2023-06-26;15010;222;259;197971;701798
2023-06-27;14990;222;259;197971;701798
2023-06-28;14987;222;259;197971;701798
2023-06-29;15071;222;259;197971;701798
2023-06-30;15040;222;259;197971;701798
2023-07-03;15020;222;259;197971;701798
2023-07-04;14990;222;259;197971;701798
2023-07-05;15010;222;259;197971;701798
2023-07-06;15040;222;259;197971;701798
2023-07-07;15130;222;259;197971;701798
2023-07-10;15190;222;259;197971;701798
2023-07-11;15135;222;259;197971;701798
2023-07-12;15075;222;259;197971;701798
2023-07-13;14965;222;259;197971;701798
2023-07-14;14955;222;259;197971;701798
2023-07-17;15000;222;259;197971;701798
2023-07-18;14990;222;259;197971;701798
2023-07-19;14999;222;259;197971;701798
2023-07-20;14985;222;259;197971;701798
2023-07-21;15020;222;259;197971;701798
2023-07-24;15020;222;259;197971;701798
2023-07-25;14990;222;259;197971;701798
2023-07-26;15015;222;259;197971;701798
2023-07-27;14995;222;259;197971;701798
2023-07-28;15090;222;259;197971;701798
2023-07-31;15075;222;259;197971;701798
2023-08-01;15110;222;259;197971;701798
2023-08-02;15170;222;259;197971;701798
2023-08-03;15180;222;259;197971;701798
2023-08-04;15165;222;259;197971;701798
2023-08-07;15180;222;259;197971;701798
2023-08-08;15215;222;259;197971;701798
2023-08-09;15190;222;259;197971;701798
2023-08-10;15180;222;259;197971;701798
2023-08-11;15210;222;259;197971;701798
2023-08-14;15310;222;259;197971;701798
2023-08-15;15335;222;259;197971;701798
2023-08-16;15280;222;259;197971;701798
2023-08-17;15361;222;259;197971;701798
2023-08-18;15280;222;259;197971;701798
2023-08-21;15320;222;259;197971;701798
2023-08-22;15310;222;259;197971;701798
2023-08-23;15290;222;259;197971;701798
2023-08-24;15240;222;259;197971;701798
2023-08-25;15290;222;259;197971;701798
2023-08-28;15285;222;259;197971;701798
2023-08-29;15255;222;259;197971;701798
2023-08-30;15235;222;259;197971;701798
2023-08-31;15225;222;259;197971;701798
2023-09-01;15235;222;259;197971;701798
2023-09-04;15235;222;259;197971;701798
2023-09-05;15260;222;259;197971;701798
2023-09-06;15290;222;259;197971;701798
2023-09-07;15320;222;259;197971;701798
2023-09-08;15320;222;259;197971;701798
2023-09-11;15320;222;259;197971;701798
2023-09-12;15335;222;259;197971;701798
2023-09-13;15365;222;259;197971;701798
2023-09-14;15350;222;259;197971;701798
2023-09-15;15350;222;259;197971;701798
2023-09-18;15365;222;259;197971;701798
2023-09-19;15375;222;259;197971;701798
2023-09-20;15375;222;259;197971;701798
2023-09-21;15370;222;259;197971;701798
2023-09-22;15370;222;259;197971;701798
2023-09-25;15395;222;259;197971;701798
2023-09-26;15485;222;259;197971;701798
2023-09-27;15515;222;259;197971;701798
2023-09-28;15481;222;259;197971;701798
2023-09-29;15450;222;259;197971;701798
2023-10-02;15525;222;259;197971;701798
2023-10-03;15575;222;259;197971;701798
2023-10-04;15625;222;259;197971;701798
2023-10-05;15610;222;259;197971;701798
2023-10-06;15605;222;259;197971;701798
2023-10-09;15685;222;259;197971;701798
2023-10-10;15730;222;259;197971;701798
2023-10-11;15690;222;259;197971;701798
2023-10-12;15685;222;259;197971;701798
2023-10-13;15680;222;259;197971;701798
2023-10-16;15715;222;259;197971;701798
2023-10-17;15710;222;259;197971;701798
2023-10-18;15725;222;259;197971;701798
2023-10-19;15810;222;259;197971;701798
2023-10-20;15870;222;259;197971;701798
2023-10-23;15930;222;259;197971;701798
2023-10-24;15845;222;259;197971;701798
2023-10-25;15865;222;259;197971;701798
2023-10-26;15915;222;259;197971;701798
2023-10-27;15935;222;259;197971;701798
2023-10-30;15885;222;259;197971;701798
2023-10-31;15880;222;259;197971;701798
2023-11-01;15930;222;259;197971;701798
2023-11-02;15850;222;259;197971;701798
2023-11-03;15725;222;259;197971;701798
2023-11-06;15535;222;259;197971;701798
2023-11-07;15625;222;259;197971;701798
2023-11-08;15645;222;259;197971;701798
2023-11-09;15650;222;259;197971;701798
2023-11-10;15690;222;259;197971;701798
2023-11-13;15695;222;259;197971;701798
2023-11-14;15690;222;259;197971;701798
2023-11-15;15530;222;259;197971;701798
2023-11-16;15540;222;259;197971;701798
2023-11-17;15490;222;259;197971;701798
2023-11-20;15440;222;259;197971;701798
2023-11-21;15435;222;259;197971;701798
2023-11-22;15570;222;259;197971;701798
2023-11-23;15550;222;259;197971;701798
2023-11-24;15560;222;259;197971;701798
2023-11-27;15490;222;259;197971;701798
2023-11-28;15430;222;259;197971;701798
2023-11-29;15390;222;259;197971;701798
2023-11-30;15505;222;259;197971;701798
2023-12-01;15480;222;259;197971;701798
2023-12-04;15450;222;259;197971;701798
2023-12-05;15500;222;259;197971;701798
2023-12-06;15490;222;259;197971;701798
2023-12-07;15510;222;259;197971;701798
2023-12-08;15505;222;259;197971;701798
2023-12-11;15610;222;259;197971;701798
2023-12-12;15615;222;259;197971;701798
2023-12-13;15655;222;259;197971;701798
2023-12-14;15495;222;259;197971;701798
2023-12-15;15490;222;259;197971;701798
2023-12-18;15505;222;259;197971;701798
2023-12-19;15500;222;259;197971;701798
2023-12-20;15505;222;259;197971;701798
2023-12-21;15520;222;259;197971;701798
2023-12-22;15480;222;259;197971;701798
2023-12-25;15467;222;259;197971;701798
2023-12-26;15407;222;259;197971;701798
2023-12-27;15425;222;259;197971;701798
2023-12-28;15415;222;259;197971;701798
2023-12-29;15395;222;259;197971;701798
